"Date","Tweet","ReplyTo","RT","Likes","RTs"
"2016-12-27 10:20Z","Bom dia verão lindo! ","",NA,3,0
"2016-12-26 17:00Z","Alunos de graduação, fiquem de olho! Inscrições para bolsas de monitoria ficam abertas até dia 30/12. Confiram: https://t.co/0qZhw0vDoz ","",NA,4,2
"2016-12-26 14:06Z","🌞 Olá, @wallacecrvg89, @oerivaldolima, @YannLessa, @bagerottors e @mellolele, sejam muito bem-vindos ao @comunicaUNIRIO. 👏👏👏 #galeraunirio ","",NA,5,0
"2016-12-26 12:03Z","Bom dia! ☀️
Aproveitou muito o Natal? Exagerou um pouquinho? Então, foca na dieta! 😉 https://t.co/EQqIGBMizf ","",NA,3,2
"2016-12-23 16:02Z","Boas festas!! https://t.co/1oZSXDOnWh ","",NA,6,1
"2016-12-23 14:01Z","É bolsista da #unirio? Então participe da avaliação do Programa de Monitoria da Prograd. Saiba mais: https://t.co/KWirnfQwo3 ","",NA,1,1
"2016-12-23 12:04Z","🌞 Bom dia, #galeraunirio!!! 
@aglaemguimaraes, seja muito bem-vinda ao @comunicaunirio. 👏👏👏 ","",NA,0,0
"2016-12-22 16:03Z","Atenção, galera! O edital do THE 2017 para os cursos de Teatro já foi divulgado. Se liga nos prazos de inscrição!!! https://t.co/vKAc2xXvLn ","",NA,2,1
"2016-12-22 14:26Z","Proexc da #unirio lança edital de cadastramento de projetos/programas de extensão e cultura. Saiba +: https://t.co/hVpKVDsDSD ","",NA,1,1
"2016-12-22 12:02Z","A serenidade no olhar de quem já está de férias. 
Bom dia, #galeraunirio!!!! https://t.co/zsfnMmexZo ","",NA,10,3
"2016-12-21 15:59Z","@_soares_freitas  e @jhonny_chavao, sejam muito bem-vindos ao @comunicaUNIRIO. 👏👏👏

#galeraunirio ","@_soares_freitas",NA,0,0
"2016-12-21 13:59Z","Que tal aprofundar seus conhecimentos em 2017? Veja o edital de Mestrado Prof.em Infecção de HIV e Hepatites Virais.https://t.co/oJO4HeLJBH ","",NA,1,1
"2016-12-21 11:52Z","E para entrar no clima do verão, nada melhor que uma linda foto da cidade maravilhosa!!! Bom dia!!!

#vemverão #riodejaneiro #unirio https://t.co/QbiihdgKKT ","",NA,9,1
"2016-12-20 16:04Z","Pró-Reitoria de Extensão e Cultura da #unirio disponibiliza livro de resumos com os trabalhos da #sia 2016. Veja: https://t.co/AvxXzGHKJ3 ","",NA,0,0
"2016-12-20 14:04Z","É aluno da graduação e quer ser bolsista da #unirio em 2017? Inscrições para bolsas de monitoria vão até 30/12. https://t.co/0qZhw0vDoz ","",NA,1,1
"2016-12-20 12:05Z","🌞 Bom dia a todos!!! @meninamai e @Roberto_Pinto , sejam muito bem-vindos ao @comunicaUNIRIO. 👏👏👏

#galeraunirio ","",NA,2,0
"2016-12-19 15:59Z","Quer contribuir com seus conhecimentos em um Pré-vestibular Social? Veja o edital de seleção de tutores da @cecierj. https://t.co/Cr22Re3aEB ","",NA,1,0
"2016-12-19 14:16Z","Parabéns #unirio! 5 professores são contemplados em editais de pesquisa da @faperj na área de saúde.👏👏👏 https://t.co/Rpd4aRaEKn ","",NA,2,0
"2016-12-19 12:05Z","🌞 Bom dia a todos e uma excelente semana!!

@RRuete e @EuniceBoreal, sejam muito bem-vindos ao @comunicaUNIRIO! 👏👏👏👏 ","",NA,3,0
"2016-12-16 15:56Z","Vai rolar até domingo, 18/12, os espetáculos teatrais da Fábrica de Cuidados, na #unirio. Coloque na sua agenda: https://t.co/Zpq3f3IwjO ","",NA,0,0
"2016-12-16 13:58Z","Já tem planos para 2017? Nós temos para você. Alunos de graduação podem concorrer a bolsas de iniciação científica. https://t.co/H9ORz1mejy ","",NA,2,2
"2016-12-16 11:58Z","Bom dia!!! @cazuza1313, @AndreTimotheo, @MaynaBrum, @Nilminhah e @abrielaugusto, sejam muito bem-vindos ao @comunicaUNIRIO!!!
👏👏👏 ","",NA,3,1
"2016-12-15 20:38Z","Biblioteca Central completa 40 anos em 2017, com programação cultural comemorativa. Confira a agenda de eventos. https://t.co/fuzsglzfr3 ","",NA,3,1
"2016-12-15 14:07Z","Já está rolando a Jornada do Dia do Muséologo. Veja a programação e participe das atividades que vão até amanhã. https://t.co/kkXR5cVGwM ","",NA,5,2
"2016-12-15 12:01Z","Bom dia!! Não se esqueça! Hoje tem a última edição do ciclo de palestras do PPGAN, na #unirio. 12h30. https://t.co/VVgqLLaT0M ","",NA,1,0
"2016-12-14 18:23Z","Entre os dias 15 e 18/12, vão rolar na #unirio as apresentações teatrais de fim de ano da Fábrica de Cuidados.Infos: https://t.co/Zpq3f3IwjO ","",NA,3,2
"2016-12-14 15:48Z","“Desmistificando dietas da moda” é tema da última edição do ciclo de palestras do PPGAN. Amanhã, 12h30, na #unirio. https://t.co/VVgqLLaT0M ","",NA,0,0
"2016-12-14 14:17Z","#orgulhodeserunirio. Capes aprova curso de Mestrado em Ciência Política e Relações Internacionais. Aguarde o edital.https://t.co/XdCD8wlMAA ","",NA,4,1
"2016-12-13 16:02Z","Fique de olho! Nos dias 15 e 16/12, acontece na #unirio a “Jornada Dia Museólogo”. Veja a programação:https://t.co/kkXR5cVGwM ","",NA,0,0
"2016-12-13 13:57Z","Nossa agenda para 2017 já está cheia! Em maio, ocorre o III Simpósio de Alimentos e Nutrição. Inscrições abertas: https://t.co/ACyaQ7YD6C ","",NA,2,0
"2016-12-13 11:57Z","🌞Bom dia! @RengawCandido, @czarcananea, @LucasMa00595001, @sweet_Mari1, @LaraMlove e @aveclallemant, sejam bem-vindos ao @comunicaUNIRIO! ","",NA,4,0
"2016-12-12 18:04Z","Rolou nesse fim de semana a apresentação “Maré de Espetáculos”, do Programa de Teatro em Comunidades da #unirio. https://t.co/mMrOgl4y9b ","",NA,6,0
"2016-12-12 15:24Z","Para alguns o momento mais esperado do ano...Já saiu o edital do THE para os cursos de teatro da #unirio.👏👏👏Confira: https://t.co/vKAc2xXvLn ","",NA,1,0
"2016-12-12 13:29Z","Mais uma conquista para a #unirio. O @ibunirio vai inaugurar hoje, às 15h, o laboratório de Mutagênese Ambiental!  https://t.co/vsEYvnwLNR ","",NA,2,1
"2016-12-12 11:25Z","Bom dia!!! Começa hoje a Mostra de Atividades Pedagógicas e Artísticas da #unirio. Participe!!! Mais informações: https://t.co/jvdtOYdFwW ","",NA,2,1
"2016-12-09 18:05Z","Boa tarde, @RengawCandido e @Bardo10! Bem-vindos ao @comunicaunirio! :) ","",NA,0,0
"2016-12-09 16:17Z","Pense no próximo e participe do “Sábado Solidário”, que acontece amanhã, dia 10, no HUGG. Saiba mais: https://t.co/eKmf6FTcfC ","",NA,1,0
"2016-12-09 13:41Z","Você já conhece o informativo “Em Foco” da #unirio? Se liga! Todo mês tem uma nova publicação. Confira: https://t.co/cYPJUmhZru https://t.co/YUrNXZ7t1P ","",NA,3,0
"2016-12-09 11:37Z","Acontece hoje, às 12h, a palestra “A malária de Mata Atlântica do Rio de Janeiro”, no @ibunirio. Não perca! Infos: https://t.co/iM6R3ErGgl ","",NA,1,0
"2016-12-08 17:58Z","Boa tarde!!! @edwindenis_suca e @aguardem_breve , sejam muito bem-vindos ao @comunicaUNIRIO.

#galeraunirio ","",NA,0,0
"2016-12-08 16:05Z","Atenção, galera!! Nos dias 10 e 11/12, será interrompido o fornecimento de energia no campus da Reitoria da #unirio. https://t.co/7bBgiSoHDt ","",NA,2,0
"2016-12-08 13:53Z","Hoje é o Dia Nacional da Família! 
""Família êh! Família ah! Família!"" https://t.co/7klYqAn4cb ","",NA,3,2
"2016-12-08 12:00Z","Hoje, vai rolar a última apresentação da Série Vitrine Musical da #unirio. 12h30, na @casadochoro. Te esperamos lá. https://t.co/6CAubCFCV6 ","",NA,1,1
"2016-12-07 15:49Z","Dia 9, pesquisador do IOC @fiocruz ministra palestra sobre #malária de Mata Atlântica nos Seminários do @IBUNIRIO. https://t.co/iM6R3ErGgl ","",NA,0,0
"2016-12-07 14:09Z","Boa tarde, @PfsPedro e @aglaemguimaraes! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-12-07 12:00Z","E o sol deixa a cidade mais maravilhosa! Bom dia a todos! #riodejaneiro @unirio #urca https://t.co/D5Jtd4xdxN ","",NA,10,0
"2016-12-06 16:05Z","Pianistas de graduação em Música da #unirio realizam concerto na @casadochoro no dia 8, pela Série Vitrine Musical. https://t.co/6CAubCFCV6 ","",NA,3,1
"2016-12-06 14:35Z","Dia 8, a palestra do PPGAN vai falar sobre os alimentos e a importância dos nutrientes na saúde humana. Confira: https://t.co/BKSUS2gR4b ","",NA,0,0
"2016-12-06 12:52Z","🌞Bom dia, @Soares_Ande, @mvfdcx e @Taliitah_Franca! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #curta #siga ","",NA,2,1
"2016-12-06 11:32Z","Hoje tem o 1º Seminário Internacional sobre Políticas e Gestão de Arquivos: México e Brasil. Daqui a pouco, às 10h. https://t.co/A9yi4CM4S5 ","",NA,2,1
"2016-12-05 16:15Z","Mestrado em Ciências Biológicas: edital para turma 2017 foi lançado! As inscrições serão de 9 a 25/01. Saiba +:  https://t.co/EccIU6SaWx ","",NA,1,0
"2016-12-05 13:35Z","De 6 a 8/12, Manoel de Lima, prof. de Letras da #unirio, ministra oficina de escrita literária na @UERJ_oficial. https://t.co/GDpnocFWcj ","",NA,3,4
"2016-12-05 11:52Z","Bom dia,@Peixotokenedy, @_undermoon e @stehfunsie! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,0
"2016-12-02 16:07Z","#unirio sedia o 1º Seminário Internacional sobre Políticas e Gestão de Arquivos: México e Brasil. Dia 6/12. Confira: https://t.co/A9yi4CM4S5 ","",NA,5,0
"2016-12-02 12:48Z","Vem aí a 17ª edição da Mostra de Atividades Artísticas e Pedagógicas do @musicaunirio, de 12 a 16 12! Saiba +:https://t.co/jvdtOYdFwW ","",NA,0,0
"2016-12-02 11:46Z","Bom dia, @unicorniodglitr e @guilhermejpm! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-12-01 16:17Z","Residência Multiprofissional em Saúde do HUGG: inscrições até 16/12. Vagas de nutrição, enfermagem, fisio e fono. https://t.co/gM2LvhbHNv ","",NA,0,0
"2016-12-01 12:42Z","Amanhã, às 12h, tem Seminários do @IBUNIRIO sobre rastreamento de clones de bactéria da pneumonia. Confira: https://t.co/KjckDuZ8Mi ","",NA,0,0
"2016-11-30 17:38Z","Nesta quinta, às 10h30, tem debate da Esc. de Ciência Política da #unirio sobre a crise da esquerda brasileira. Veja:https://t.co/PMIXzaoPyc ","",NA,5,0
"2016-11-30 16:27Z","Hoje, às 19h30, tem sessão do espetáculo “Cabeça de Porco”, da Escola de Teatro da @unirio. Imperdível! https://t.co/SjGGdv19fp https://t.co/kkWUzT8VQ2 ","",NA,0,0
"2016-11-30 11:53Z","☔ Bom dia, @vini_rodr_, @nomeacoesdehoje e @annaeeu! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-11-29 16:50Z","CCJP discute a PEC 55 nesta quarta-feira, às 18h. https://t.co/ujQFIjRBRJ ","",NA,0,0
"2016-11-29 16:32Z","Obesidade infantil é tema sério e importante! Vem discutir com a gente, no dia 1/12, na Escola de Nutrição. Saiba +: https://t.co/0p2eYw1vpl ","",NA,1,1
"2016-11-29 14:02Z","Evento imperdível!!!! No dia 01/12, às 18h, vai rolar no CCJP, da #unirio, o debate “Direitos Humanos e Barbárie”. https://t.co/tl4HoOxALa ","",NA,1,0
"2016-11-29 12:06Z","Bom dia a todos!!! @Andersonsandsou, seja muito bem-vindo ao @comunicaUNIRIO.

#unirio #galeraunirio ","",NA,1,0
"2016-11-28 17:25Z","Que tal embarcar em um tour pelas Igrejas Históricas do Rio? Projeto da #unirio realiza visitas guiadas. Confira: https://t.co/VSzrQjLFUZ ","",NA,2,0
"2016-11-28 14:40Z","@ronaldofsalves, @itzjamile, @Mateussilvabarc, @dropllets e @peladonadobbb3 , sejam muito bem-vindos ao @comunicaUNIRIO. ","@ronaldofsalves",NA,0,0
"2016-11-28 12:40Z","Bom dia! A nossa segunda começa assim...simplesmente linda!!! 

#urca #unirio #RiodeJaneiro https://t.co/ohYEMJvEUj ","",NA,14,5
"2016-11-25 17:26Z","Boa tarde a todos!!! @FGarsone e @Liszety, sejam muito bem-vindos ao @comunicaUNIRIO. ","",NA,0,0
"2016-11-25 13:59Z","“A Patologia e o Câncer” é tema da II Semana de Patologia da #unirio. Começa na segunda, dia 28. Não perca! Saiba +: https://t.co/AdX6upJXHJ ","",NA,1,0
"2016-11-25 11:58Z","No ritmo da #blackfriday...ops, no ritmo da sexta-feira!!! Vemmmmmm final de semana!!! https://t.co/0VZpjmV3cf ","",NA,5,0
"2016-11-24 16:30Z","Dezembro vai começar com o pé direito. Entre 06 e 08, ocorre o 1º Seminário sobre Políticas e Gestão de Arquivos. https://t.co/lFeaM6Nli2 ","",NA,1,0
"2016-11-24 13:57Z","Amanhã, dia 25, tem Seminário do @ibunirio, galera!! Vamos discutir sobre a ressonância magnética nuclear. Confira: https://t.co/kmpd6YVuc0 ","",NA,0,0
"2016-11-24 11:55Z","Bom dia!!! @cidadetv e @pablomattoso1, sejam muito bem-vindos no @comunicaUNIRIO.

#galeraunirio ","",NA,0,0
"2016-11-23 16:08Z","Curte teatro? Então, não perca o espetáculo “Cabeça de Porco”, que estreia hoje na #unirio, às 19h30. Saiba +: https://t.co/SjGGdv19fp ","",NA,2,0
"2016-11-23 13:58Z","Atenção: inscrições para bolsas de monitoria na #unirio estão abertas até 9/12. Vigência é de 10 meses. Confira: https://t.co/KdmvXrcfST ","",NA,3,0
"2016-11-23 11:59Z","Bom dia, galera #unirio!!! Uma excelente quarta-feira! https://t.co/2ijbgC2bjc ","",NA,3,1
"2016-11-22 17:57Z","“Aleitamento materno x fórmulas lácteas” é tema da próxima palestra do PPGAN, na #unirio. Dia 24/11, às 12h30. https://t.co/2G6NTTKZBh ","",NA,1,0
"2016-11-22 16:17Z","UNIRIO promove Semana da Consciência Negra, em parceria com UFRJ https://t.co/LlsyiAvKVI ","",NA,4,0
"2016-11-22 15:56Z","Preparados para mais uma apresentação da série Vitrine Musical? Vem aí “Metais da UNIRIO”. É nesta quinta, dia 24/11.https://t.co/5ZBzLA0YtM ","",NA,0,0
"2016-11-22 14:03Z","Não perca a última sessão do Fórum de Psicanálise do ano. Dia 25/11, 18h, no Vera Janacopulos. Já bateu saudades!! https://t.co/uDVOhmK4dl ","",NA,0,0
"2016-11-22 12:02Z","Começa hoje a 24a Campanha Paixão de Ler na Biblioteca da #unirio! Tem leitura dramatizada e abertura do evento! https://t.co/v9MTr6quho ","",NA,2,0
"2016-11-21 18:32Z","🌞 Boa tarde, @MarceloRoly, @foronedaymore e @Renata_Bastos1! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #curta ","",NA,2,0
"2016-11-21 17:53Z","Amanhã começa a Semana de Biomedicina da #unirio! Até sexta, tem palestras, pôsteres, minicursos e muito +! Veja: https://t.co/SpYoWTp46L ","",NA,1,1
"2016-11-21 16:00Z","Não perca nesta quinta (24), às 13h, o Campus das Artes! Vai rolar sarau sobre Geologia e Paleontologia! Saiba +: https://t.co/SilFGZx5OD ","",NA,4,1
"2016-11-21 14:07Z","Regina Alvarenga, docente da Esc. de Medicina e Cirurgia da #unirio, ganha prêmio da Soc. Espanhola de Neurologia. https://t.co/ETuaGw6JwP ","",NA,2,1
"2016-11-21 12:07Z","Programa de Educação Tutorial (PET-MEC) #unirio: última semana para se inscrever. Confira: https://t.co/8Gifkdwh5W ","",NA,1,0
"2016-11-21 11:21Z","🌞 Bom dia, @Dichiico, @andreacostadas1, @jwattylla e @tiburcio0974! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #curta ","",NA,2,0
"2016-11-18 16:49Z","Boa tarde, @pierrerf, @adrianeves, @Mari_mfn e @milenacorreia! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga ","",NA,2,0
"2016-11-18 15:04Z","23/11 é dia de homenagear os 80 anos de ‘Raízes do Brasil’ no Seminário de Pensamento Social Brasileiro da #unirio. https://t.co/09BNJhfR1x ","",NA,2,2
"2016-11-18 12:01Z","Amanhã, às 16h, tem encontro do grupo de pesquisa Economia de Comunhão. O debate será sobre doações e egoísmo. Veja: https://t.co/Y7zxpSFijD ","",NA,0,0
"2016-11-18 11:19Z","⛅ Bom dia, @priscilarichell, @rv17051, @gabs_0809 e @BrunaJareau_BJ! Sejam muito bem-vindas ao @comunicaunirio! 👏👏👏
#galeraunirio #siga ","",NA,4,1
"2016-11-17 17:20Z","Amanhã tem Seminários @IBUNIRIO sobre caracterização molecular de enterovírus no contexto da poliomielite. Saiba +: https://t.co/9xEtZWewA6 ","",NA,1,0
"2016-11-17 17:18Z","Boa tarde @SBMUnirio, enviamos uma mensagem direta para vocês sobre essa questão. Abs, ","@SBMUnirio",NA,0,0
"2016-11-17 14:57Z","Biblioteca da #unirio recebe a 24ª Campanha Paixão de Ler nos dias 22 e 24/11. Imperdível: https://t.co/v9MTr6quho ","",NA,2,0
"2016-11-17 14:48Z","Olá @_camillacosta, estamos funcionando sim, mas por e-mail e já estamos verificando sua demanda. Att, ","@_camillacosta",NA,0,0
"2016-11-17 12:27Z","⛅ Bom dia, @Lumeloh_! Sejam muito bem-vinda ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,0,0
"2016-11-17 11:53Z","Estímulo à inovação: Diretoria de Inovação Tecnológica, Cultural e Social da #unirio promove encontros até amanhã. https://t.co/4XMYCXyfIx ","",NA,0,0
"2016-11-16 15:54Z","De 22 a 25/11, tem Semana de Biomedicina na #unirio! Palestras, pôsteres, mesa-redonda e minicursos! Saiba +: https://t.co/SpYoWTGFvl ","",NA,1,2
"2016-11-16 12:02Z","Programa de residência multiprofissional em saúde no HUGG: inscrições abertas para o processo seletivo! Confira: https://t.co/CH3n9dGMRS ","",NA,0,0
"2016-11-14 18:34Z","Colóquio sobre Mídia e Educação terá conferência, mesa-redonda, apresentação de produtos e muito +. De 16 a 19/11. https://t.co/koFXAAJG40 ","",NA,4,0
"2016-11-14 15:27Z","Quinta, dia 17, tem ciclo de palestras Alimentação e Saúde sobre resistência a antibióticos. Confira:https://t.co/huuGBHJ7TB ","",NA,1,0
"2016-11-14 13:01Z","Sexta, dia 18, às 18h30, mesa-redonda vai refletir sobre a epistemologia da Arquivística e a pós-modernidade. Veja: https://t.co/znyE67m8bY ","",NA,2,2
"2016-11-14 11:47Z","⛅☔ Bom dia, @gamofran e @KatiaHilario! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-11-11 16:51Z","Dias 16 e 17/11, vai rolar o Encontro Turismo &amp; Cia na #unirio com debates importantes sobre a área. Confira: https://t.co/l1sSVHgmT2 ","",NA,0,1
"2016-11-11 14:47Z","Mídia e Educação em pauta na #unirio entre 16 e 19/11. Tem o 5º Cepem e a 1ª Escola de Primavera. Não perca! https://t.co/koFXAAJG40 ","",NA,1,0
"2016-11-11 12:02Z","‘Facebook é muito + do que curtir, compartilhar e comentar’ é tema dos Seminários @IBUNIRIO, daqui a pouco, às 12h! https://t.co/ESEsS6yr4r ","",NA,0,0
"2016-11-11 10:42Z","@gollbery @IBUNIRIO Bom dia! Segue o link correto - https://t.co/ESEsS6yr4r . Abs, ","@diamantesawala",NA,0,0
"2016-11-10 17:14Z","Novidade no Seminários do @IBUNIRIO! Nesta sexta, às 12h, evento vai debater sobre o Facebook! Saiba +: https://t.co/ESEsS6yr4r ","",NA,0,0
"2016-11-10 16:59Z","@gollbery @IBUNIRIO A atualização da página demora uns minutinhos. Por favor, tente de novo daqui a pouco. ","@diamantesawala",NA,0,0
"2016-11-10 16:42Z","Consepe manifesta apoio à ocupação estudantil https://t.co/TrhWi8wZLv ","",NA,0,1
"2016-11-10 15:16Z","Programa imperdível para o feriadão: de 11 a 14/11 tem 1º Encontro Carioca de Flautas no @musicaunirio! Veja: https://t.co/r8TNR9gpmz ","",NA,0,0
"2016-11-10 12:07Z","“Epistemologia da Arquivística: reflexões sobre a pós-modernidade” é tema de mesa-redonda no dia 18. Confira: https://t.co/znyE67m8bY ","",NA,3,2
"2016-11-10 10:56Z","🌞 Bom dia, @Rodrigoosk93 e @19Mariacarolina! Sejam muito bem-vindos ao @comunicaunirio! 👏👏👏
#galeraunirio ","",NA,0,1
"2016-11-09 16:47Z","Professora Carol McDavit do @musicaunirio lança livro amanhã no @fvlobos sobre canções eruditas no Brasil e no EUA.  https://t.co/Q4rgB08z2L ","",NA,1,1
"2016-11-09 15:08Z","Disbiose é tema do ciclo de palestras Alimentação e Saúde amanhã,  às 12h30, no prédio da Nutrição – Urca. Confira: https://t.co/DJLJiaOkW3 ","",NA,1,0
"2016-11-09 11:56Z","Anote na agenda: próximo Campus das Artes será no dia 24/11 com sarau sobre Geologia e Paleontologia. Saiba +: https://t.co/SilFGZx5OD ","",NA,1,0
"2016-11-09 11:16Z","🌞 Bom dia @NatySong e @MarcosEstellita! Sejam muito bem-vindos ao @comunicaUNIRIO.

#galeraunirio. ","",NA,1,0
"2016-11-08 16:11Z","‘Perspectivas democráticas do Ensino Superior’ em pauta no Fórum dos Cursos de Graduação. Dia 10, na #unirio.  https://t.co/VhajHdFNrk ","",NA,1,0
"2016-11-08 12:00Z","Está rolando até quinta, dia 10, a Semana de Ensino de Teatro na #unirio. A programação está de tirar o chapéu! Veja:https://t.co/PBbAUCjoz3 ","",NA,0,0
"2016-11-08 11:53Z","🌞 Bom dia a todos!!! @renataftorres, seja muito bem-vinda ao @comunicaUNIRIO.

#galeraunirio. ","",NA,0,0
